id_aluno,id_professor,aulas_bimestre,nota_p1_b1,nota_p2_b1,ativs_entregues_b1,ativs_total_b1,faltas_b1,nota_p1_b2,nota_p2_b2,ativs_entregues_b2,ativs_total_b2,faltas_b2,nota_p1_b3,nota_p2_b3,ativs_entregues_b3,ativs_total_b3,faltas_b3,nota_p1_b4,nota_p2_b4,ativs_entregues_b4,ativs_total_b4,faltas_b4
20240427,P006,60,6.3,7.5,5,10,10,5.3,7.2,2,10,8,2.4,7.7,7,10,12,7.2,8.3,6,10,20
20240428,P006,60,6.4,9.2,7,10,6,8.5,8.8,6,10,11,8.0,8.6,8,10,8,8.1,8.3,6,10,3
20240429,P006,60,5.5,6.4,5,10,4,6.1,9.7,9,10,4,10.0,9.7,9,10,11,6.9,9.5,5,10,12
20240430,P006,60,6.1,10,10,10,0,10,8.6,9,10,2,7.5,9.2,10,10,2,4.8,9.2,9,10,5
20240431,P006,60,4.1,9.6,6,10,8,4.9,4.5,5,10,11,7.3,4.0,5,10,12,8.3,5.0,8,10,11
20240432,P006,60,7.4,9.8,8,10,8,3.6,8.3,5,10,5,7.0,2.0,5,10,10,8.5,7.0,6,10,3
20240433,P006,60,8.1,6.5,9,10,9,5.1,8.6,9,10,3,9.9,6.0,6,10,12,8.4,5.6,8,10,10
20240434,P006,60,3.0,2.5,4,10,20,4.7,5.2,6,10,17,2.2,8.4,2,10,20,3.0,1.8,6,10,14
20240435,P006,60,3.9,7.0,4,10,10,7.9,1.2,4,10,15,6.2,4.9,3,10,18,5.0,4.1,7,10,15
20240436,P006,60,9.1,8.7,8,10,6,8.5,7.4,8,10,5,5.4,5.3,8,10,8,4.9,5.9,8,10,6
20240437,P006,60,4.5,5.1,8,10,6,8.5,7.1,9,10,11,6.3,6.8,8,10,6,0.6,6.5,9,10,4
20240438,P006,60,4.6,5.7,5,10,18,8.7,0.3,7,10,20,6.7,8.8,5,10,18,5.9,6.6,4,10,12
20240439,P006,60,5.9,5.4,3,10,18,3.8,4.6,5,10,17,5.1,5.0,7,10,11,6.0,6.8,7,10,18
20240440,P006,60,5.4,7.0,5,10,5,7.7,8.3,7,10,8,8.4,7.3,8,10,3,6.8,8.0,8,10,3
20240441,P006,60,5.6,5.2,9,10,7,8.1,6.1,9,10,8,4.5,5.7,6,10,7,9.4,3.7,8,10,12
20240442,P006,60,8.3,10,9,10,4,10,7.3,9,10,3,6.9,6.1,8,10,0,6.0,1.4,9,10,1
20240443,P006,60,6.5,4.5,6,10,10,8.7,4.5,9,10,7,6.1,7.1,5,10,9,8.2,0.0,9,10,11
20240444,P006,60,8.5,7.4,8,10,5,6.8,6.5,6,10,12,8.0,8.3,5,10,7,5.9,4.6,9,10,3
20240445,P006,60,5.0,10,8,10,4,1.9,6.4,9,10,4,6.7,7.8,8,10,4,9.6,10,9,10,5
20240446,P006,60,7.0,7.9,8,10,7,6.2,9.5,8,10,6,6.6,6.2,9,10,9,5.4,0.5,5,10,8
20240447,P006,60,3.5,9.6,10,10,4,5.8,7.7,9,10,4,4.1,9.7,9,10,4,4.8,2.1,9,10,3
20240448,P006,60,7.5,6.8,10,10,5,5.2,4.5,8,10,0,9.5,6.9,10,10,5,8.9,10,8,10,2
20240449,P006,60,7.4,6.7,8,10,9,2.4,5.6,5,10,3,3.7,9.2,5,10,11,4.8,0.6,7,10,7
20240450,P006,60,3.2,8.2,2,10,20,6.8,6.1,4,10,19,0,1.9,6,10,11,4.9,5.6,2,10,16
20240451,P006,60,7.3,9.7,7,10,11,2.8,8.2,6,10,4,9.2,7.1,7,10,6,7.3,4.1,5,10,7
20240452,P006,60,9.8,6.4,8,10,10,6.1,6.4,9,10,7,1.2,4.8,8,10,5,8.5,8.3,8,10,3
20240453,P006,60,8.9,6.0,6,10,4,4.1,1.9,5,10,11,9.7,4.3,9,10,6,8.9,3.4,9,10,8
20240454,P006,60,5.1,6.6,4,10,9,6.7,5.2,2,10,9,8.8,7.1,4,10,12,0,3.2,6,10,8
20240455,P006,60,9.9,10,9,10,5,9.8,9.0,10,10,0,8.6,8.4,8,10,3,10,9.2,10,10,1
20240456,P006,60,4.7,6.4,6,10,13,7.4,4.4,7,10,17,0.7,5.3,4,10,10,7.4,6.7,6,10,9
20240457,P006,60,2.2,9.0,5,10,18,4.0,6.7,3,10,8,9.1,5.3,5,10,9,5.2,5.1,3,10,16
20240458,P006,60,10,9.2,8,10,5,4.7,5.2,8,10,0,4.4,10,9,10,1,4.7,6.2,8,10,0
20240459,P006,60,8.0,8.2,8,10,4,3.7,7.7,5,10,5,8.8,9.3,6,10,4,8.0,5.8,9,10,8
20240460,P006,60,6.4,2.1,6,10,8,2.5,8.1,2,10,19,6.8,8.1,5,10,16,4.3,8.8,6,10,15
20240461,P006,60,3.3,0,3,10,16,4.2,6.9,6,10,9,2.1,0.6,5,10,10,5.0,7.8,4,10,13
20240462,P006,60,5.6,9.3,8,10,5,6.4,6.9,6,10,5,9.0,7.3,7,10,7,7.3,5.7,8,10,4
20240463,P006,60,7.0,6.9,3,10,13,7.6,5.1,5,10,14,5.8,6.6,4,10,12,8.1,5.3,3,10,13
20240464,P006,60,8.5,10,8,10,5,6.0,9.4,9,10,0,8.0,3.4,9,10,2,7.0,10,9,10,2
20240465,P006,60,4.9,6.8,3,10,13,4.5,5.1,5,10,17,0,0,6,10,12,6.4,7.2,2,10,18
20240466,P006,60,4.6,8.3,3,10,20,3.4,3.3,6,10,11,3.4,6.4,3,10,10,3.3,5.2,5,10,12
20240467,P006,60,5.0,10,10,10,3,6.4,8.5,9,10,3,7.5,9.3,10,10,3,6.1,6.0,10,10,5
20240468,P006,60,4.7,6.7,9,10,9,4.1,5.9,7,10,9,7.4,6.7,7,10,7,9.0,5.3,8,10,3
20240469,P006,60,9.0,5.7,5,10,6,3.5,9.2,9,10,8,7.6,9.6,9,10,4,9.0,7.7,7,10,5
20240470,P006,60,1.8,7.4,9,10,0,9.6,6.8,10,10,0,7.2,6.8,10,10,5,7.9,5.5,8,10,0
20240471,P006,60,6.1,5.3,6,10,14,4.9,7.1,4,10,20,2.8,6.9,2,10,16,8.4,6.0,3,10,11
20240472,P006,60,2.4,7.2,5,10,3,3.2,7.7,5,10,11,5.4,4.9,9,10,10,3.1,9.6,5,10,4
20240473,P006,60,4.5,6.5,7,10,15,6.5,7.1,5,10,13,4.9,0.5,3,10,18,4.8,0.7,3,10,20
20240474,P006,60,5.4,3.7,9,10,9,9.0,9.9,8,10,12,4.7,7.7,9,10,10,4.5,5.0,7,10,4
20240475,P006,60,8.7,6.0,8,10,5,2.9,5.7,9,10,11,8.7,7.8,5,10,4,9.5,7.9,9,10,8
20240476,P006,60,9.9,8.7,6,10,7,9.9,9.4,8,10,7,3.8,3.8,8,10,10,9.8,5.8,7,10,7
20240477,P006,60,7.8,8.6,8,10,7,7.7,8.6,7,10,6,9.9,9.6,7,10,5,1.1,5.3,9,10,3
20240478,P006,60,7.8,6.5,2,10,13,5.2,4.8,6,10,15,0,5.6,3,10,11,5.7,4.8,4,10,19
20240479,P006,60,0,6.3,7,10,8,7.9,7.6,7,10,8,8.4,5.6,3,10,11,9.1,4.8,5,10,20
20240480,P006,60,6.1,9.3,6,10,20,6.9,3.8,4,10,17,6.0,8.1,6,10,15,3.2,5.0,5,10,15
20240481,P006,60,6.0,9.9,8,10,3,3.5,9.4,7,10,8,7.9,8.7,7,10,3,8.5,7.8,8,10,5
20240482,P006,60,6.7,7.1,10,10,5,8.6,4.3,8,10,0,8.4,6.6,10,10,2,5.5,8.2,8,10,3
20240483,P006,60,8.6,1.7,8,10,3,7.7,9.8,5,10,7,6.9,6.5,8,10,7,5.5,9.8,7,10,6
20240484,P006,60,7.9,6.7,5,10,7,9.9,8.0,5,10,11,7.4,9.6,6,10,11,8.6,7.5,8,10,4
20240485,P006,60,6.5,5.5,7,10,7,9.6,8.8,6,10,12,3.0,9.0,8,10,8,2.1,5.8,5,10,12
20240486,P006,60,6.0,10,10,10,5,6.8,3.2,9,10,2,8.0,10,9,10,2,9.4,9.1,8,10,0
20240487,P006,60,6.9,4.5,3,10,10,3.4,1.7,3,10,16,5.9,4.1,4,10,8,4.7,5.5,6,10,15
20240488,P006,60,6.6,9.2,7,10,8,6.7,5.2,8,10,5,4.4,8.7,7,10,9,9.6,9.1,6,10,8
20240489,P006,60,4.9,4.9,4,10,13,6.6,7.9,4,10,17,6.3,5.0,4,10,19,4.3,7.6,6,10,16
20240490,P006,60,6.6,6.4,10,10,3,10,7.1,10,10,2,7.9,7.3,9,10,2,7.5,10.0,9,10,1
20240491,P006,60,8.1,6.4,9,10,1,9.0,1.0,10,10,2,10,7.8,8,10,5,6.2,9.0,8,10,0
20240492,P006,60,7.7,0.5,8,10,10,6.2,7.8,6,10,4,10.0,6.4,7,10,9,3.1,5.7,6,10,4
20240493,P006,60,7.7,8.0,8,10,4,9.0,9.1,8,10,1,7.0,10,9,10,5,9.8,7.3,8,10,2
20240494,P006,60,8.2,1.3,7,10,3,5.9,5.7,9,10,10,5.3,8.2,6,10,12,6.1,9.8,6,10,12
20240495,P006,60,6.4,5.4,4,10,16,5.7,2.6,2,10,17,2.8,4.6,7,10,17,3.3,4.7,2,10,17
20240496,P006,60,2.9,6.8,8,10,5,9.6,6.6,9,10,3,6.8,10,8,10,4,7.7,4.3,9,10,3
20240497,P006,60,8.7,8.2,8,10,5,9.3,6.7,8,10,4,8.9,7.8,9,10,2,7.2,8.0,10,10,4
20240498,P006,60,5.8,5.3,4,10,17,0,5.3,5,10,17,5.4,4.8,7,10,9,8.6,3.4,7,10,18
20240499,P006,60,6.1,6.6,3,10,11,4.9,6.4,5,10,16,4.8,8.5,4,10,8,6.3,5.4,7,10,15
20240500,P006,60,8.8,9.8,9,10,10,6.4,3.7,6,10,4,9.6,5.8,9,10,7,6.9,9.2,7,10,3
20240501,P006,60,5.9,3.5,6,10,7,0.9,4.4,8,10,9,6.4,9.1,7,10,6,4.1,8.1,7,10,3
20240502,P006,60,7.5,6.7,5,10,8,6.3,9.9,9,10,5,6.9,9.4,6,10,6,9.7,7.1,6,10,7
20240503,P006,60,6.3,4.0,10,10,0,7.7,6.1,10,10,3,9.7,9.6,8,10,2,7.0,6.8,8,10,2
20240504,P006,60,9.8,2.8,8,10,3,6.8,7.2,8,10,3,4.2,4.8,5,10,5,6.2,6.6,8,10,6
20240505,P006,60,9.9,8.2,9,10,3,6.1,6.3,8,10,1,7.3,10,9,10,2,7.1,8.1,10,10,3
20240506,P006,60,6.8,5.7,7,10,19,8.7,0.2,2,10,20,8.1,5.5,3,10,11,8.7,6.9,2,10,11
20240507,P006,60,6.1,8.4,8,10,4,6.6,9.6,6,10,6,9.7,5.3,8,10,5,7.8,5.7,5,10,8
20240508,P006,60,3.1,4.5,7,10,4,8.1,0.9,9,10,3,5.6,8.4,8,10,6,5.5,6.4,7,10,8
20240509,P006,60,7.9,9.0,8,10,2,7.2,7.8,9,10,5,6.6,5.1,8,10,5,10,9.0,9,10,4
20240510,P006,60,3.8,5.1,5,10,12,6.5,9.8,5,10,6,7.1,3.7,9,10,8,3.8,7.4,8,10,4
20240511,P006,60,9.4,7.1,7,10,12,7.1,6.4,7,10,7,9.0,5.4,8,10,8,1.5,9.4,5,10,8
20240512,P006,60,6.7,6.8,8,10,8,4.9,3.2,8,10,5,0.4,9.6,5,10,9,3.9,9.0,5,10,4
20240513,P006,60,8.7,3.9,2,10,17,6.4,4.5,5,10,19,6.9,5.5,5,10,15,7.5,6.2,5,10,19
20240514,P006,60,9.1,7.9,8,10,12,5.1,5.4,9,10,8,6.4,7.2,6,10,12,3.7,8.7,7,10,6
20240515,P006,60,9.7,8.5,7,10,10,8.6,7.7,8,10,3,5.8,8.8,8,10,11,7.4,6.1,8,10,4
20240516,P006,60,4.8,8.6,6,10,17,7.9,6.7,6,10,17,8.0,2.7,2,10,11,8.2,4.9,6,10,9
20240517,P006,60,7.4,4.4,8,10,0,8.9,6.2,10,10,5,8.4,7.9,8,10,0,8.6,6.6,10,10,1
20240518,P006,60,8.9,5.2,8,10,1,4.3,7.3,8,10,0,8.5,10.0,8,10,5,7.9,9.3,9,10,0
20240519,P006,60,3.3,5.6,6,10,8,6.0,7.1,8,10,8,6.7,4.9,5,10,5,8.0,7.4,7,10,12
20240520,P006,60,5.8,9.3,9,10,6,4.1,9.8,9,10,3,5.6,6.5,9,10,6,7.5,7.1,5,10,4
20240521,P006,60,10,8.3,8,10,4,5.5,5.0,10,10,5,8.3,8.5,10,10,5,6.7,10,8,10,5
20240522,P006,60,6.9,9.9,9,10,0,7.7,9.2,9,10,2,6.6,10,9,10,2,9.2,4.5,9,10,0
20240523,P006,60,7.1,6.2,9,10,2,6.4,8.5,10,10,4,10.0,7.9,8,10,2,4.8,9.2,10,10,2
20240524,P006,60,5.9,7.6,10,10,0,10.0,6.3,10,10,2,8.6,7.5,10,10,3,8.2,5.2,10,10,3
20240525,P006,60,4.4,8.2,8,10,4,8.6,6.9,9,10,0,4.5,5.8,10,10,3,9.0,5.8,8,10,0
20240526,P006,60,0.3,8.2,7,10,12,5.3,6.0,6,10,12,3.0,6.2,5,10,14,8.4,5.7,7,10,19
20240527,P006,60,10.0,3.3,9,10,4,8.8,3.1,6,10,8,5.7,8.1,6,10,5,6.1,10.0,6,10,5
20240528,P006,60,8.9,6.3,3,10,11,0,5.9,6,10,11,6.1,6.6,7,10,17,3.7,8.7,5,10,19
20240529,P006,60,7.9,8.7,2,10,10,0.8,3.1,7,10,11,1.2,7.7,7,10,17,8.7,4.0,3,10,12
20240530,P006,60,5.1,8.3,9,10,11,8.2,6.7,9,10,6,8.4,6.3,6,10,11,8.0,3.8,6,10,6
20240531,P006,60,4.8,4.6,3,10,12,6.3,8.9,6,10,17,4.3,7.4,2,10,18,7.0,5.4,7,10,15
20240532,P006,60,6.4,9.9,10,10,5,9.6,7.6,9,10,5,3.9,6.1,10,10,0,8.7,6.4,10,10,2
20240533,P006,60,4.6,8.4,9,10,8,3.6,7.4,5,10,8,9.7,9.0,8,10,9,5.2,6.7,6,10,9
20240534,P006,60,6.2,9.3,7,10,3,3.5,9.9,6,10,5,5.8,8.7,5,10,10,9.2,9.7,9,10,6
20240535,P006,60,7.2,10,8,10,4,8.1,9.3,8,10,1,4.2,10,8,10,3,5.1,8.0,10,10,0
20240536,P006,60,3.5,8.5,9,10,8,9.7,0.7,5,10,11,5.0,7.6,5,10,8,8.8,4.0,5,10,7
20240537,P006,60,0,1.0,6,10,18,4.6,6.6,6,10,17,5.3,1.2,4,10,18,6.9,7.1,2,10,13
20240538,P006,60,6.5,4.5,3,10,9,5.1,6.9,3,10,20,6.4,5.5,5,10,19,2.0,5.3,6,10,17
20240539,P006,60,7.4,8.8,4,10,15,8.6,5.6,2,10,16,4.8,7.8,5,10,16,4.7,2.5,2,10,16
20240540,P006,60,8.7,5.2,5,10,11,6.9,8.6,6,10,3,8.6,6.0,9,10,8,5.4,8.5,7,10,11
