id_aluno,id_professor,aulas_bimestre,nota_p1_b1,nota_p2_b1,ativs_entregues_b1,ativs_total_b1,faltas_b1,nota_p1_b2,nota_p2_b2,ativs_entregues_b2,ativs_total_b2,faltas_b2,nota_p1_b3,nota_p2_b3,ativs_entregues_b3,ativs_total_b3,faltas_b3,nota_p1_b4,nota_p2_b4,ativs_entregues_b4,ativs_total_b4,faltas_b4
20240427,P009,60,6.6,3.7,8,10,11,4.6,5.7,5,10,9,7.8,4.0,8,10,9,7.5,6.0,7,10,4
20240428,P009,60,8.0,5.3,8,10,5,6.8,8.8,10,10,4,9.2,10,9,10,1,7.9,8.5,9,10,4
20240429,P009,60,9.5,5.9,9,10,7,7.7,7.7,7,10,11,7.4,5.3,5,10,11,9.0,7.6,6,10,4
20240430,P009,60,4.4,2.3,2,10,9,4.2,8.8,4,10,17,1.9,6.1,7,10,15,5.6,3.4,4,10,14
20240431,P009,60,7.4,9.2,5,10,8,10.0,6.4,5,10,5,0.5,9.7,7,10,10,8.2,6.2,7,10,12
20240432,P009,60,7.3,4.5,5,10,13,6.0,4.0,3,10,20,4.4,7.3,6,10,17,5.7,8.5,7,10,12
20240433,P009,60,6.2,9.0,6,10,9,8.6,9.8,6,10,12,7.8,7.0,9,10,5,6.2,9.8,9,10,4
20240434,P009,60,4.4,5.9,7,10,17,6.1,3.2,2,10,9,1.9,5.7,6,10,20,8.6,3.3,4,10,18
20240435,P009,60,9.5,5.9,8,10,3,6.9,2.2,5,10,3,9.3,9.3,9,10,9,2.4,7.2,6,10,7
20240436,P009,60,6.2,4.0,4,10,9,4.6,7.2,7,10,20,5.0,2.4,7,10,20,1.6,4.7,6,10,19
20240437,P009,60,10,10,10,10,0,10,10,9,10,0,10,7.4,10,10,1,7.7,10,8,10,1
20240438,P009,60,7.8,4.5,9,10,0,7.3,6.7,10,10,4,9.1,10,10,10,2,6.3,7.7,10,10,0
20240439,P009,60,7.3,6.7,7,10,10,4.8,7.7,5,10,12,7.5,8.2,8,10,9,6.4,8.4,6,10,8
20240440,P009,60,7.6,10,9,10,0,7.9,7.5,10,10,5,8.0,7.9,10,10,3,8.9,8.6,9,10,3
20240441,P009,60,4.0,10,10,10,2,7.8,6.6,9,10,1,10,6.8,10,10,0,3.8,9.8,8,10,0
20240442,P009,60,4.3,5.7,7,10,10,2.3,8.2,3,10,13,6.0,6.9,4,10,9,5.7,7.2,6,10,17
20240443,P009,60,4.7,8.3,7,10,4,3.5,5.9,5,10,4,9.3,9.2,9,10,3,5.7,8.9,5,10,9
20240444,P009,60,7.6,10,8,10,5,1.4,8.0,10,10,3,8.9,8.4,8,10,1,7.3,9.8,9,10,1
20240445,P009,60,10.0,7.6,9,10,0,10,10,10,10,5,7.0,10,9,10,0,6.5,6.4,9,10,4
20240446,P009,60,7.7,10,10,10,2,8.1,7.6,8,10,2,8.9,9.5,10,10,1,6.1,6.1,9,10,4
20240447,P009,60,6.7,2.2,5,10,18,8.7,7.5,4,10,8,7.2,4.6,5,10,13,3.1,1.8,2,10,11
20240448,P009,60,3.8,7.5,10,10,3,7.3,10,8,10,4,10.0,9.9,9,10,5,8.9,10,10,10,3
20240449,P009,60,6.8,8.4,10,10,3,6.8,9.1,8,10,1,9.4,10,9,10,2,6.9,8.9,9,10,1
20240450,P009,60,8.8,3.8,3,10,11,7.5,5.4,5,10,9,8.5,4.4,4,10,15,7.8,5.4,7,10,16
20240451,P009,60,9.8,4.0,6,10,10,5.1,3.2,9,10,8,5.4,5.4,7,10,5,6.0,7.6,9,10,9
20240452,P009,60,5.8,5.6,2,10,18,4.9,5.8,4,10,16,6.3,3.2,4,10,17,2.9,5.3,4,10,8
20240453,P009,60,8.6,7.2,9,10,11,3.1,4.0,6,10,10,5.9,5.8,7,10,11,5.3,9.7,5,10,6
20240454,P009,60,8.8,3.8,7,10,8,3.4,6.3,7,10,8,8.2,7.1,9,10,10,7.1,9.6,7,10,7
20240455,P009,60,7.0,3.4,5,10,7,3.3,5.4,9,10,5,7.7,5.3,7,10,3,6.6,9.2,8,10,4
20240456,P009,60,7.7,6.8,7,10,9,9.8,7.4,6,10,7,5.3,3.4,7,10,3,3.8,9.4,6,10,10
20240457,P009,60,3.1,8.4,9,10,7,5.1,6.9,6,10,10,5.1,5.3,9,10,4,6.4,9.2,5,10,5
20240458,P009,60,2.2,2.7,5,10,9,8.5,6.1,7,10,7,7.3,6.2,5,10,7,4.5,8.6,5,10,5
20240459,P009,60,5.8,0.2,6,10,9,5.4,7.2,7,10,10,3.8,7.4,8,10,12,1.6,5.2,6,10,7
20240460,P009,60,3.8,10,9,10,0,6.7,8.6,10,10,2,9.5,6.5,9,10,0,10,8.9,10,10,1
20240461,P009,60,4.0,2.7,3,10,17,8.9,5.9,2,10,13,5.9,7.1,6,10,12,6.5,3.7,3,10,19
20240462,P009,60,6.5,5.6,9,10,10,6.3,7.1,7,10,4,7.2,6.7,7,10,3,5.8,4.9,7,10,9
20240463,P009,60,5.5,8.9,10,10,1,8.6,10,8,10,1,10,10,8,10,3,7.1,10,9,10,3
20240464,P009,60,6.3,2.5,5,10,9,4.0,5.7,2,10,17,4.2,2.2,3,10,13,4.1,5.2,5,10,9
20240465,P009,60,7.3,8.7,9,10,8,9.5,9.2,5,10,9,6.1,6.3,9,10,3,6.6,4.0,5,10,9
20240466,P009,60,7.4,6.0,9,10,9,2.8,5.7,6,10,8,3.1,8.0,5,10,8,8.4,7.0,5,10,10
20240467,P009,60,7.5,6.6,6,10,7,7.4,5.9,8,10,5,7.5,3.3,9,10,9,8.7,5.3,6,10,9
20240468,P009,60,8.5,9.7,6,10,11,3.6,7.3,5,10,11,8.2,6.0,5,10,9,7.1,8.6,9,10,3
20240469,P009,60,7.5,7.5,8,10,5,3.5,6.7,8,10,5,5.5,5.5,8,10,5,4.8,3.6,6,10,8
20240470,P009,60,4.5,8.9,9,10,3,6.4,9.0,9,10,0,2.3,8.4,8,10,0,5.1,7.8,9,10,3
20240471,P009,60,6.8,7.3,6,10,9,4.1,1.8,6,10,9,7.2,8.7,3,10,14,5.0,8.7,5,10,14
20240472,P009,60,8.2,5.1,5,10,17,8.7,4.4,4,10,12,6.8,7.7,2,10,18,6.6,8.3,3,10,14
20240473,P009,60,3.9,8.4,6,10,7,3.2,3.6,9,10,4,7.4,6.3,5,10,12,9.3,5.9,5,10,4
20240474,P009,60,7.7,6.1,9,10,3,7.5,5.0,6,10,8,7.6,9.3,6,10,9,9.7,9.1,5,10,10
20240475,P009,60,10.0,9.4,7,10,6,6.3,8.7,6,10,6,9.6,9.2,5,10,7,5.8,7.3,5,10,5
20240476,P009,60,6.1,8.8,7,10,7,8.4,4.0,7,10,7,6.3,6.9,9,10,4,8.0,4.5,7,10,8
20240477,P009,60,4.8,6.5,5,10,8,6.8,9.1,8,10,6,5.6,5.9,5,10,9,5.5,5.0,8,10,6
20240478,P009,60,4.4,5.8,6,10,8,7.3,6.1,7,10,12,9.7,6.5,9,10,5,7.0,9.3,8,10,11
20240479,P009,60,5.6,10,9,10,5,7.4,9.2,10,10,0,9.3,7.6,9,10,0,6.2,5.6,8,10,2
20240480,P009,60,9.9,6.6,10,10,4,4.8,6.3,9,10,2,5.5,4.7,8,10,4,5.8,5.2,8,10,2
20240481,P009,60,5.0,5.2,5,10,20,4.7,4.7,4,10,10,7.5,5.1,6,10,10,4.3,7.5,4,10,18
20240482,P009,60,7.0,8.9,8,10,3,8.0,6.6,9,10,5,5.8,7.1,8,10,12,8.0,6.3,8,10,4
20240483,P009,60,8.5,5.4,9,10,7,7.5,9.4,5,10,7,7.9,5.6,9,10,5,9.4,5.6,6,10,8
20240484,P009,60,7.8,6.0,5,10,15,5.6,5.6,6,10,15,6.9,3.4,4,10,18,8.4,4.0,3,10,20
20240485,P009,60,8.4,8.1,10,10,0,4.1,4.6,10,10,1,1.8,7.7,9,10,3,10,7.0,9,10,2
20240486,P009,60,6.9,8.5,10,10,3,8.2,10,8,10,1,8.5,10,9,10,5,7.2,3.4,8,10,4
20240487,P009,60,6.5,8.6,9,10,5,7.8,8.0,9,10,0,9.3,8.6,10,10,1,9.9,9.8,8,10,1
20240488,P009,60,5.2,5.0,6,10,9,8.9,4.9,9,10,10,3.2,7.1,6,10,3,9.2,5.5,9,10,9
20240489,P009,60,9.8,4.7,8,10,8,7.6,7.8,5,10,7,9.6,7.7,6,10,10,5.5,9.7,7,10,5
20240490,P009,60,6.9,8.2,7,10,15,4.1,5.7,6,10,11,7.4,3.7,6,10,11,8.9,7.9,3,10,11
20240491,P009,60,6.6,10,10,10,4,4.4,6.9,8,10,1,10,6.3,8,10,5,10,10,9,10,2
20240492,P009,60,6.2,0.8,5,10,8,8.6,6.9,6,10,3,7.3,7.9,9,10,8,7.3,8.5,9,10,12
20240493,P009,60,5.7,6.2,10,10,1,7.4,6.4,8,10,3,10.0,7.6,8,10,3,7.6,7.6,8,10,5
20240494,P009,60,1.4,7.2,10,10,4,5.4,6.5,9,10,2,9.8,9.8,9,10,2,5.0,6.0,10,10,4
20240495,P009,60,9.1,5.7,8,10,6,5.4,6.1,7,10,5,9.9,7.7,7,10,9,9.4,8.8,8,10,8
20240496,P009,60,0.4,5.7,8,10,3,6.5,8.8,5,10,8,4.2,1.8,8,10,8,5.0,9.4,9,10,9
20240497,P009,60,6.7,6.6,8,10,7,5.0,9.4,6,10,11,5.1,5.8,7,10,10,2.4,7.1,6,10,12
20240498,P009,60,3.9,8.5,10,10,5,7.7,8.4,8,10,3,7.4,10,10,10,3,5.1,5.1,10,10,4
20240499,P009,60,10,10,9,10,5,9.6,9.1,8,10,2,10,8.8,9,10,5,8.8,3.6,9,10,0
20240500,P009,60,7.9,7.2,9,10,7,5.4,9.6,5,10,12,9.1,7.6,9,10,8,8.3,4.3,5,10,7
20240501,P009,60,9.0,7.2,9,10,2,8.2,5.6,8,10,2,10,10.0,10,10,3,6.2,2.6,10,10,0
20240502,P009,60,6.2,7.2,10,10,3,10,4.0,10,10,3,6.7,6.0,8,10,4,7.3,10,9,10,1
20240503,P009,60,3.8,7.3,8,10,5,8.3,7.8,9,10,7,2.7,9.6,8,10,10,3.0,7.7,6,10,4
20240504,P009,60,10.0,7.3,9,10,2,6.3,6.5,8,10,3,6.5,10,10,10,1,6.4,9.1,10,10,0
20240505,P009,60,7.7,3.4,7,10,13,8.4,2.4,2,10,15,7.8,6.0,3,10,14,5.5,7.2,3,10,9
20240506,P009,60,4.5,8.9,5,10,5,6.0,8.4,5,10,8,8.0,9.6,7,10,9,8.0,7.1,6,10,7
20240507,P009,60,6.2,2.1,9,10,5,5.3,8.0,9,10,4,8.3,9.2,6,10,4,6.4,5.1,7,10,3
20240508,P009,60,4.3,7.6,6,10,13,3.2,1.9,6,10,10,8.2,7.2,2,10,9,5.4,7.2,3,10,9
20240509,P009,60,7.7,6.4,9,10,1,5.6,5.2,8,10,5,4.9,10,9,10,4,1.4,9.7,10,10,4
20240510,P009,60,7.7,9.4,8,10,3,9.8,7.0,8,10,5,6.2,6.3,9,10,3,4.9,6.8,8,10,4
20240511,P009,60,6.0,3.8,5,10,20,4.9,1.2,2,10,11,5.0,2.8,7,10,14,7.8,5.1,3,10,15
20240512,P009,60,9.0,8.5,4,10,10,9.0,0,2,10,20,2.5,3.5,5,10,8,4.1,4.0,5,10,8
20240513,P009,60,7.9,9.3,8,10,3,6.5,4.0,9,10,5,7.1,7.5,8,10,1,10,8.4,8,10,5
20240514,P009,60,6.0,8.2,9,10,4,3.2,9.6,9,10,5,4.6,7.5,5,10,5,5.4,8.2,7,10,8
20240515,P009,60,6.0,9.0,10,10,1,1.6,10,9,10,1,9.2,10,8,10,5,9.6,5.8,8,10,5
20240516,P009,60,7.4,7.9,10,10,1,10,4.0,10,10,3,9.5,6.8,10,10,0,10,8.7,10,10,5
20240517,P009,60,9.4,8.3,7,10,4,4.8,5.2,8,10,12,6.2,3.8,5,10,3,9.0,5.6,6,10,3
20240518,P009,60,5.2,9.2,6,10,9,5.9,5.0,6,10,3,5.8,5.9,6,10,7,8.9,6.3,7,10,11
20240519,P009,60,5.3,7.2,6,10,13,3.2,8.8,6,10,9,3.2,8.2,3,10,9,6.5,1.4,3,10,8
20240520,P009,60,5.0,2.3,9,10,7,7.3,6.7,9,10,5,3.6,9.4,8,10,7,6.6,5.2,7,10,8
20240521,P009,60,7.6,4.1,3,10,12,6.5,4.0,7,10,14,6.7,8.7,6,10,15,1.7,8.7,3,10,19
20240522,P009,60,6.6,7.0,7,10,8,8.1,5.5,9,10,4,8.9,9.0,7,10,6,9.8,8.8,5,10,6
20240523,P009,60,2.4,8.6,8,10,1,5.3,9.1,8,10,0,7.4,8.2,10,10,0,7.4,3.4,9,10,5
20240524,P009,60,8.8,8.3,4,10,15,6.9,7.9,4,10,19,8.3,6.3,6,10,14,2.5,4.1,4,10,16
20240525,P009,60,9.7,7.6,9,10,1,7.5,5.0,10,10,3,9.4,9.2,8,10,4,9.3,9.0,10,10,4
20240526,P009,60,5.3,5.2,6,10,3,8.2,8.7,6,10,9,6.6,8.0,5,10,10,6.6,2.2,5,10,9
20240527,P009,60,8.4,6.4,8,10,3,9.3,8.0,10,10,2,10,8.7,10,10,5,9.9,3.9,8,10,0
20240528,P009,60,4.9,2.4,5,10,16,5.8,6.0,3,10,17,5.7,5.3,7,10,14,7.8,4.4,2,10,8
20240529,P009,60,4.3,7.8,9,10,4,0.3,5.7,8,10,6,1.5,7.2,6,10,5,3.2,8.1,9,10,6
20240530,P009,60,5.1,6.3,8,10,4,8.7,9.8,9,10,3,10,7.9,8,10,2,5.9,9.0,8,10,5
20240531,P009,60,7.5,4.9,7,10,12,5.8,5.3,8,10,4,2.3,7.5,9,10,7,5.7,9.7,5,10,5
20240532,P009,60,7.8,8.8,7,10,13,4.2,7.0,4,10,10,6.6,6.3,7,10,15,4.8,4.5,3,10,8
20240533,P009,60,4.1,8.6,9,10,3,7.5,8.3,10,10,4,5.5,10,10,10,2,6.0,8.7,8,10,3
20240534,P009,60,0.5,8.2,7,10,9,8.2,9.6,8,10,7,3.8,8.2,7,10,7,8.7,8.8,8,10,8
20240535,P009,60,9.2,8.3,7,10,4,3.3,6.2,9,10,5,9.5,6.9,8,10,5,7.9,6.5,7,10,11
20240536,P009,60,10,8.4,9,10,5,8.1,9.0,8,10,2,6.5,10,10,10,1,9.9,10,10,10,2
20240537,P009,60,7.1,10,9,10,5,9.9,8.2,8,10,0,9.5,1.6,8,10,3,8.7,6.5,8,10,2
20240538,P009,60,5.8,7.0,8,10,2,8.3,4.9,9,10,3,3.2,7.9,9,10,0,10,10.0,8,10,2
20240539,P009,60,10,3.9,8,10,1,2.6,7.3,9,10,4,5.6,9.1,8,10,3,10,8.9,9,10,0
20240540,P009,60,9.3,7.6,8,10,3,6.7,10.0,8,10,4,2.0,9.9,10,10,1,9.3,9.7,10,10,5
